username,display_name,follower_count,likes_count,video_count,region_code,average_likes,engagement_rate,follower_tier,follower_count_growth (%),likes_count_growth (%),video_count_growth
judiitharias,Judith Arias,19563346,1419115883,2736,ES,518682.7057748538,2.6512985343859574,Celebrity,0.015748839692351194,1.195102190255734,42.0
nazdej,Naz Dej,13066389,167758529,399,AZ,420447.4411027569,3.217778386230173,Celebrity,-0.1095941656107131,0.20675550868713208,9.0
nick.digiovanni,nick.digiovanni,13442731,402881237,462,US,872037.3095238095,6.4870546730705945,Celebrity,0.16877522878349646,0.379904016229974,5.0
itayvargas,Itayvargas✨,17111395,836538938,2514,CL,332752.1630867144,1.9446232354914044,Celebrity,-0.2756642576481929,-0.03774373022669747,-8.0
damedamian,DameDamian,4851533,252126385,1319,US,191149.64746019713,3.9399844844958722,Mega-influencer,-0.01822104477079719,0.44753626241854855,6.0
morimura,MoriMura🍕,16021574,644802253,2268,BR,284304.344356261,1.7745094480496173,Celebrity,0.949026606249798,2.222622041613741,24.0
lgndfrvr,LGNDFRVR,18470764,497492934,875,US,568563.3531428571,3.0781799450356093,Celebrity,-0.06311054594168385,0.13782708318828102,9.0
dababy,Dababy,9684684,65770181,212,US,310236.7028301887,3.2033745533688935,Mega-influencer,2.7517056829112856,4.134901194813498,12.0
jaxwritessongs,Jax,14819767,280068197,326,US,859104.8987730062,5.797020282255492,Celebrity,-0.08526449842295092,0.11976297330182048,1.0
ava_love33,Ava Love 💨,2534731,92870059,269,US,345241.8550185874,13.620453413738476,Mega-influencer,-0.3532919272301479,0.02533970609408141,1.0
francis.bourgeois,Francis Bourgeois,3270703,77406811,261,GB,296577.81992337166,9.067708682915315,Mega-influencer,-0.1566941419016034,0.05775977517017204,2.0
charlyokei,Charlyokei,5553359,202463166,594,ES,340847.0808080808,6.13767416815806,Mega-influencer,-0.4694816236443565,0.11745000569634478,5.0
oli_natu,Oli Natu,14870955,420841163,1100,BR,382582.8754545454,2.5726853147934707,Celebrity,0.24001820999391094,0.5380920877266941,9.0
oblomoffrecipe,oblomoffrecipe,12004526,199790032,310,RU,644483.9741935484,5.368674899729888,Celebrity,0.6368431373300371,1.2198766753288273,16.0
yefersoncossio,Yef,18955501,379578466,657,CO,577745.00152207,3.047901511661813,Celebrity,0.22594496447231863,1.522675946532752,11.0
official_eudy,Officer Eudy,10136020,342591166,2878,US,119037.93120222377,1.1744050544713187,Celebrity,0.1026931675351864,0.5162260955672161,28.0
dez.thelez,Dez the lez,3349540,125206721,760,US,164745.6855263158,4.918457027720696,Mega-influencer,-0.010210357243084126,0.1491365627249355,5.0
theevaelfie,Eva Elfie,6683476,93312336,266,RU,350798.25563909777,5.248739662401687,Mega-influencer,0.3629847702004167,0.17797646819172977,-7.0
ryanbakery,𝙍𝙮𝙖𝙣𝘽𝙖𝙠𝙚𝙧𝙮,4381123,210382474,472,MY,445725.58050847455,10.173774635144335,Mega-influencer,0.08655315087022208,1.2690743431413398,5.0
joesantagato,Joe Santagato,2475921,48005832,307,US,156370.78827361565,6.315661455822526,Mega-influencer,,,
priimoraa,Prii Moraa,21968675,585061867,1419,AR,412305.7554615927,1.876789362406211,Celebrity,-0.11699385602454404,0.9633533337082111,16.0
jacobsutherland,Jacob Sutherland,391672,29922296,359,US,83349.0139275766,21.280309526230262,Mid-tier influencer,0.004085050756755653,0.7831083550540373,9.0
mimiermakeup,Mirta Miler,18667523,1251896419,1102,HR,1136022.1588021778,6.085553818801658,Celebrity,0.07756787014538565,0.7681657886426145,7.0
infinite,Caylus,8559196,114297156,241,US,474262.0580912863,5.540965040306196,Mega-influencer,0.6939670501762082,0.3747214847585534,1.0
payton,SNAKEBITE,1024,5350,14,UA,382.14285714285717,37.318638392857146,Nano-influencer,0.78125,0.037383177570093455,0.0
asyrafjamall,A T A P,1776308,44945545,322,ID,139582.43788819876,7.858008739936923,Mega-influencer,0.0007881516043388872,0.6656744289116975,2.0
matheusevitoriaofc,Matheus e Vitoria,10097818,178495284,281,BR,635214.5338078291,6.290611831267202,Celebrity,0.20964925293761483,1.1775666857394396,7.0
veydi_rush,veydi_rush,15239980,639752652,3503,RU,182629.9320582358,1.1983607068922388,Celebrity,0.48160824358037213,0.668354712814852,-3243.0
fedez,fedez,6216701,207283124,376,IT,551284.9042553192,8.867804712745862,Mega-influencer,-0.07251434482694277,0.1944379225006277,0.0
wasyanka,Василий,5948742,195083859,1924,RU,101394.93711018711,1.7044769652169671,Mega-influencer,1.192386558368139,1.2664215341362506,12.0
augustogimenez,AugustoGimenez,20934479,1690684626,3559,US,475044.85136274237,2.2691983467214176,Celebrity,-0.1232798771825179,0.7504510779173549,15.0
jigpx,Jigar Patel,4790009,75701710,133,US,569185.7894736842,11.8827707729502,Mega-influencer,-0.2148847737029304,0.016476510239993258,0.0
dillajaidi,Dilla Jaidi,1911585,76804360,419,ID,183303.96181384247,9.58910860954875,Mega-influencer,0.13616972303088798,1.1802962748468968,8.0
_vincealarcon,Vince Alarcon,9765520,178709209,1225,JP,145885.06857142856,1.4938791643602036,Mega-influencer,1.19633158295718,1.1400089628285468,17.0
rubentuestaok,Ruben Tuesta,39853686,1439793780,1921,AR,749502.2280062467,1.8806346494681738,Celebrity,0.5454978493080916,1.1512195864605,30.0
romanlolo,Roman,3497382,70653210,71,US,995115.6338028169,28.453158213853015,Mega-influencer,-0.5971323692979491,0.011651275292375252,0.0
sibenitoo,SiBenitoo,7951647,203635011,826,PE,246531.49031476997,3.1003827297007773,Mega-influencer,0.29642915486565236,1.1083712908287662,22.0
larrywheels,PRLIFESTYLE,2869183,52063297,1095,US,47546.3899543379,1.6571403760003423,Mega-influencer,0.11410913838538705,1.0305743794904114,25.0
sveta.marcel,Света Марсель,5436195,173024228,1246,RU,138863.74638844302,2.554429088515828,Mega-influencer,0.32623921695229846,0.4932823627451758,6.0
madelineaford,madeline ford,2074078,127124268,874,US,145451.10755148742,7.012807982703033,Mega-influencer,-0.05202311581338792,1.009490178539317,13.0
djsandyremix,djsandyremix,574088,5218410,157,PH,33238.28025477707,5.78975353164969,Macro-influencer,1.171597385766642,1.3577124066526012,6.0
jarvali,Jarvis,3469830,104009822,140,AU,742927.3,21.411057602245645,Mega-influencer,-0.45224117608067255,0.1250651116391681,2.0
monika.kociolek,MONA,3705791,157020466,2201,PL,71340.51158564289,1.9251088792013065,Mega-influencer,0.05777444005881605,0.3742391135178519,9.0
hellmanretailgroup,Hellman Retail Group,3977909,65916998,138,US,477659.40579710144,12.007801229165912,Mega-influencer,-0.3660968614415262,0.007837128747883816,0.0
jrayssaleal,Rayssaleal👑,6285133,73609841,267,BR,275692.2883895131,4.386419323020103,Mega-influencer,-0.01845625223841723,0.7452767083140419,1.0
ugolord,⚖️ The TikTok Attorney ⚖️,6904914,300717053,1589,US,189249.24669603523,2.740790786040713,Mega-influencer,0.0922821051790073,0.5398696162402203,33.0
antrobo10,Anthony,1312114,41474491,698,US,59419.041547277935,4.528496879636825,Mega-influencer,-0.07811821228948095,0.5920048542608998,13.0
dermdoctor,DermDoctor | Dr. Shah,17880533,561977061,1513,US,371432.29411764705,2.0772998999394874,Celebrity,-0.1742062163359448,0.07782879949258285,6.0
nicholas_crown,Nicholas Crown,2302296,123630468,1133,US,109117.80052956752,4.73952091866413,Mega-influencer,-0.1970641481373377,0.15905140794257933,56.0
leidys_sotolongo,Leidys Sotolongo,20736081,731485613,1428,MX,512244.82703081233,2.4703068387455294,Celebrity,0.13570548841895438,0.20227916635730195,8.0
dagibee,dagi,1072992,49962983,457,DE,109328.19037199125,10.189096505098943,Mega-influencer,0.0983231934627658,0.8781141029950114,15.0
jensjulius_tejlgaard,JensJulius Tejlgaard,1103066,25372066,376,DK,67478.89893617021,6.117394510951313,Mega-influencer,2.107308175576076,3.0447303739474743,7.0
lourdasprec,LOURD,17747619,569031155,487,US,1168441.796714579,6.583653822603353,Celebrity,1.7643944238379243,1.6113773243224265,16.0
gianlucavacchi,Gianluca Vacchi,21988687,265311135,471,IT,563293.280254777,2.561741318409676,Celebrity,0.4942405155887662,0.684666325821568,11.0
garyowencom,Gary Owen,3184895,61725498,1031,US,59869.54219204656,1.8797964200404271,Mega-influencer,4.735446537483967,8.267630339734156,35.0
itsizail,Izail ⚡️,6001907,390604843,2425,US,161074.16206185566,2.6837163931706316,Mega-influencer,-0.1658972723169486,0.2845981098088945,48.0
anthonnyswagg3,anthonnyswagg,11037451,148340511,343,EC,432479.6239067055,3.918292583194304,Celebrity,0.17594642096259364,1.2048603499822108,4.0
carloscastroes,Carlos Castro,14457597,565157599,1077,PE,524751.7168059425,3.6295915345125644,Celebrity,-0.32620220358888136,0.04554074836035249,-83.0
suavexavier,Suavexavier,15765364,383635929,796,US,481954.68467336684,3.0570476182685464,Celebrity,-0.08688667131313936,0.41412153552489606,8.0
leanadeeb,Leana Deeb,11578994,385660912,313,US,1232143.4888178913,10.64119636660915,Celebrity,-0.08217466906019642,0.3452193257272596,19.0
ox_zung,원정맨 WonJeong,54084162,1665381618,1608,KR,1035685.0858208955,1.9149507869251916,Celebrity,1.9538381680019374,1.274518210756425,31.0
gb0012,gb0012,2525166,32474445,459,BR,70750.4248366013,2.8018128248440424,Mega-influencer,-0.06787672572813035,0.7606966031290142,17.0
barisresmiii,barış dada,12107348,260076999,1014,TR,256486.1923076923,2.1184341303123717,Celebrity,-0.0635316668852667,0.148015011508188,-88.0
ikendrena,Meike,8024653,329025676,1672,ID,196785.6913875598,2.4522641837293127,Mega-influencer,-0.058071046810372985,0.11263862580742787,18.0
adamw,Adam W,22371722,575478338,1077,US,534334.5756731662,2.388437401793059,Celebrity,0.17329913182364773,0.632605218930065,16.0
tylerashtonn,Tylerashton,3570781,175923884,1126,US,156237.90763765541,4.375454771313486,Mega-influencer,-0.2760740577481509,-0.5284092067908187,-12.0
hasanmucci,hasanmucci,2079172,49684992,288,TR,172517.33333333334,8.297405569781304,Mega-influencer,-0.09292160533135306,0.28524508970435175,13.0
littlejem4,LittleJem,2532234,51166622,363,GB,140954.88154269973,5.566424017002367,Mega-influencer,0.13833634648298695,0.814556411404294,2.0
rockstar.bosa,B O S A🐐,1750844,74656005,569,US,131205.63268892793,7.493850548017295,Mega-influencer,-0.2520498685205535,0.06175658609109877,4.0
nabela,nabela,7604480,444113600,1028,US,432017.12062256807,5.681086946412747,Mega-influencer,-0.08016327217640128,0.4624530750690814,16.0
rawanfahmii,rawan,5217567,142799960,238,AE,599999.8319327731,11.499609529360583,Mega-influencer,3.0384085149265934,3.5672538003512044,18.0
gordonramsayofficial,Gordon Ramsay,41084180,716798911,648,GB,1106171.1589506173,2.6924503761560223,Celebrity,0.10042551658570281,0.4854242865890738,10.0
danivallem,Dani Valle,8449371,397229423,2219,MX,179012.80892293827,2.118652488131226,Mega-influencer,1.4398349889003572,1.7860320986343452,17.0
louuuyoung,louuuyoung,1165099,32330029,876,US,36906.425799086755,3.167664361490891,Mega-influencer,0.619089021619622,1.6153805491482855,38.0
gorowok21,MAFIA BANGLADESH,704923,24014524,296,ID,81130.14864864865,11.50907952338747,Macro-influencer,-0.3503928797897075,0.3464195251173831,7.0
thatlittlepuff,ThatLittlePuff,32530964,829533735,1162,US,713884.4535283993,2.1944767868803376,Celebrity,-0.22421407493488357,0.05253276408342814,12.0
milaalawiyah,Mila Alawiyah,5005072,204457505,829,ID,246631.48974668275,4.927631205838453,Mega-influencer,-0.36488985573034716,0.24813175725684417,54.0
nattinatasha,Natti Natasha,17907239,117082750,325,US,360254.6153846154,2.011782025049285,Celebrity,0.228538860736711,2.029396303042079,15.0
los_escachaitos,Los escachaitos,9603391,202408801,991,US,204247.02421796165,2.12682191340498,Mega-influencer,-0.181415085567171,0.40320924582721085,13.0
annaxsitar,anna x,11755029,1879234096,5227,US,359524.4109431796,3.0584731942658725,Celebrity,-0.18306207496383037,0.3976225216381983,71.0
raulbazanm,RAU🖤,7305111,118161441,1125,PE,105032.392,1.4377932381862508,Mega-influencer,-0.22659477727306265,0.2650949390503794,2.0
lexychaplin,lexychaplin,4163501,145852377,467,PL,312317.72376873664,7.501324576810156,Mega-influencer,0.31089220346050117,0.598918590130348,9.0
lucasvarelaaaa,Lucas varela,11426260,195935074,390,AR,502397.62564102566,4.396868491011282,Celebrity,1.4608979666137476,2.4633797826314647,9.0
mariabecerra_22,Maria Becerra,12953313,206237205,417,US,494573.6330935252,3.8181246225851653,Celebrity,0.4751448529036548,2.3672988586128287,16.0
jailyneojeda,Jailyne Ojeda,19272925,393937550,458,US,860125.6550218341,4.4628703480236345,Celebrity,0.4423096130971298,1.1666333915109133,-2.0
khonpetch56,ขนเพชร,3744811,41941095,433,TH,96861.65127020785,2.586556471613864,Mega-influencer,-0.09599950438086194,0.08651419329895893,5.0
magaly.rds,Magaly Rodriguez,894298,25078230,432,US,58051.458333333336,6.491287952487128,Macro-influencer,-0.12266604644089554,0.18197855271285096,-2.0
crisdevilgamer7,CrisDevilGamer,6017109,92555168,377,VN,245504.42440318302,4.080105984504901,Mega-influencer,0.22894715718129752,1.2102630508973848,5.0
lizzy.schneider,Lizzy Schneider,261781,19665038,62,US,317178.03225806454,121.16159394992935,Mid-tier influencer,-0.36710074451545377,0.0021357700910621174,1.0
agelo_9,عـقيـل 🦉,817167,14290469,323,SA,44242.938080495354,5.414185604716705,Macro-influencer,-0.33726276269110234,0.4244997137602692,7.0
katkatyeah,katkatyeah,43542,518793,22,TH,23581.5,54.15805429240733,Micro-influencer,1.936061733498691,1.3702960525681727,0.0
datvilla94,🔥Đạt Villa🔥,9055319,443057106,1669,VN,265462.6159376872,2.9315655907614877,Mega-influencer,-0.30902279643599523,0.20034843995934015,26.0
ianboggs,IAN,14802065,506950069,1803,US,281170.31003882416,1.8995343557728206,Celebrity,-0.014815500404842162,0.1944769436455092,7.0
emilymariko,Emily Mariko,12373123,805102160,1723,US,467267.6494486361,3.7764730007827136,Celebrity,-0.27719759999153004,0.5247767562814637,28.0
lossiblings_,Lossiblings🍭,31115989,828870198,1378,PE,601502.320754717,1.9330972277780307,Celebrity,-0.10639546118877982,0.5927819593291735,20.0
beca,beca,30981844,830756555,705,BR,1178378.0921985817,3.80344724542084,Celebrity,-0.15101102439222144,0.12415273689895832,5.0
schrodingerlee,schrodingerLee,1786833,66702696,300,AU,222342.32,12.44337439480914,Mega-influencer,-0.477884614846491,0.01837856748698733,0.0
owen.han,OWEN HAN,4294252,107870301,374,US,288423.26470588235,6.7164960208642235,Mega-influencer,-0.13671764023163988,0.39156746211359883,8.0
apple,apple,5828542,11517672,150,US,76784.48,1.31738743582872,Mega-influencer,3.1559178950756466,7.224081394226194,5.0
avani,avani,41896221,3182944434,1077,US,2955380.1615598886,7.054049484701469,Celebrity,-0.21651833467271428,0.04473361158273993,12.0
ajravsss,Aj Raval,8834863,80425028,154,PH,522240.44155844155,5.911132312503788,Mega-influencer,-0.3047925021587771,0.004717436965020391,0.0
tootymcnooty,TootyMcNooty,7145556,195557955,458,GB,426982.4344978166,5.975496301446894,Mega-influencer,-0.14656662126782016,-0.04458524839861411,0.0
dustinvogelbacher,Dustin vogelbacher,823976,20161886,873,US,23094.943871706757,2.802866087326179,Macro-influencer,0.22706972047729546,0.47684031146689354,9.0
rachsullivan__,Rach Sullivan,2458217,261834877,1324,US,197760.48111782476,8.044874847005971,Mega-influencer,-0.2332178160024115,0.4554381806057105,19.0
linhkool1993,Linh Kool,5439733,165234061,937,VN,176343.71504802562,3.2417715179775484,Mega-influencer,-0.45415831990283345,0.07725525792167028,5.0
cauamacedo,Cauã Macedo,12613297,226365587,547,BR,413831.05484460696,3.280911048432515,Celebrity,-0.03935529306889388,0.079027029846193,-1.0
mattiastanga,Mattia Stanga,3091848,246255688,1588,IT,155072.85138539042,5.015539295120278,Mega-influencer,0.18739601688051935,0.6378321706014767,17.0
annemarie,ANNEMARIE,7841569,111584039,477,GB,233928.8029350105,2.983188733466612,Mega-influencer,-0.1901787767218525,0.05505446885642847,1.0
_nch04,Nguyên Chương,2088,38487,1,VN,38487.0,1843.2471264367816,Nano-influencer,-0.09578544061302682,1.7018733598357887,2.0
r.rikiansyah,RANS || 𝐏𝐑𝐄𝐒𝐄𝐓,3407782,314392572,2634,ID,119359.36674259682,3.502552884621047,Mega-influencer,-0.3411016315010761,0.8536136788880623,51.0
rudy_willingham,rudy_willingham,4434572,137466940,461,US,298192.9284164859,6.7242775270417505,Mega-influencer,-0.2009664066791564,-0.6882542086119033,2.0
rauwalejandro,rauwalejandro,18814363,199071413,202,US,985502.0445544554,5.238030352419879,Celebrity,-0.08560481160058409,1.3715917111614615,7.0
jonata_26,Jonata,10475330,573822496,1627,ES,352687.459127228,3.3668386497344525,Celebrity,0.74024398276713,1.8414931574937765,16.0
luancarvalhosc,Luan Carvalho,398751,6078616,141,BR,43110.75177304965,10.811446685538003,Mid-tier influencer,-0.29692715504161743,0.25497580370268497,1.0
wuesilva,Wue Silva,20002947,488159517,947,BR,515479.95459345303,2.577020049063036,Celebrity,0.8146049679579714,1.423257922471273,8.0
karll9_,karll9_,1056,103,4,MY,25.75,2.4384469696969697,Nano-influencer,0.0946969696969697,-39.80582524271845,0.0
yimotapir,YIMO,5040386,64358131,207,MY,310908.845410628,6.168353880250997,Mega-influencer,0.3203722889477115,0.7985315794829405,14.0
na_xapaktepe,Алан Гедыгушев,9191207,76817304,175,RU,438956.02285714285,4.775825665303184,Mega-influencer,1.360006362602866,1.5335841518207929,9.0
kristenhanby123,Kristenhanby,14150068,410305763,1085,GB,378161.9935483871,2.672510079445463,Celebrity,-0.05719407143485106,0.26816732769117846,12.0
borisao_blois,Borisao Blois,4342330,75080718,114,EC,658602.7894736842,15.16703680912515,Mega-influencer,-0.32005858605863674,0.09287471118749824,0.0
duolingo,Duolingo,16774699,456612327,850,US,537190.9729411765,3.202388149803323,Celebrity,-0.29688759243906554,0.09588812524546671,-32.0
marxff_,marx,877,82,8,LA,10.25,1.168757126567845,Emerging,0.0,0.0,0.0
jimmydarts,Jimmy Darts,12250455,418225944,788,US,530743.5837563452,4.332439764534013,Celebrity,-0.1193914838265191,0.28467602669814285,3.0
moni_lina,MoniLina,15819182,214036536,534,RU,400817.4831460674,2.533743420779073,Celebrity,0.2557148656611954,0.4306021846662665,0.0
casaltoxico,✨ Casal Tóxico ✨,6769448,178761730,682,BR,262113.97360703812,3.872013990018656,Mega-influencer,-0.056666363343067266,0.7284109412008934,11.0
nada_m7amed,دودا🦹🏻🤍,7982610,186805503,33,EG,5660772.818181818,70.913809119847,Mega-influencer,0.36411649823804493,0.34458995568240836,2.0
lynaperezxo,Lyna Perez,7743671,141891150,40,US,3547278.75,45.808748202241546,Mega-influencer,-0.29133469125948147,0.017729787939557894,1.0
daveardito,Dave Ardito,10144241,248493596,438,DE,567336.9771689498,5.592700106089255,Celebrity,-0.30361068905993066,0.02336116541208571,0.0
kokoobetz,Koko,434680,16133011,641,US,25168.503900156007,5.790122365914238,Mid-tier influencer,-0.2742247170332198,0.01632677247911131,15.0
oldtimehawkey,Old Time Hawkey,8918393,156905682,432,US,363207.59722222225,4.072567750963904,Mega-influencer,-0.19938569650384325,0.13531950997160191,-1.0
babehojol,Babeh Ary,3952572,122307845,600,ID,203846.40833333333,5.157310438199059,Mega-influencer,-0.12882750775950444,0.10276936855522227,5.0
somi_official_,JEON SOMI,9098349,294118975,599,KR,491016.65275459096,5.396766520547749,Mega-influencer,-0.33819322604573643,0.8678637615951164,42.0
avanireyes,Avani Reyes,5868348,3194314,6,US,532385.6666666666,9.072155684473154,Mega-influencer,-0.32818435443842114,5.0882286462758515,4.0
4yilol,ayil,28729,10490910,30,ID,349697.0,1217.226495875248,Micro-influencer,-0.462946848132549,0.02974956414648491,-3.0
lorengray,Loren Gray,53284590,3057274917,3287,US,930111.0182537268,1.7455534860148625,Celebrity,-0.13029282950286378,0.014156692209567492,3.0
acrylics.baby,Acrylics💅💅,147091,2429516,35,US,69414.74285714286,47.19169959898489,Mid-tier influencer,-0.14276876219483178,0.0009878510781571308,0.0
mispastelitos_,Mis Pastelitos,12030452,210185443,510,MX,412128.3196078431,3.425709354958925,Celebrity,0.05987306212601156,0.8326423443130645,3.0
nathypeluso,Nathy Peluso,5615775,75692439,418,ES,181082.3899521531,3.2245307184164806,Mega-influencer,-0.23526583597099243,0.7934781966795917,19.0
dyaahh19,AURA Dyah,8195952,384396963,2260,ID,170087.1517699115,2.075258027010303,Mega-influencer,-0.1308572817410351,0.2173729452696014,44.0
qpark,Q Park,38101907,479687809,363,US,1321454.0192837466,3.468209660171987,Celebrity,-0.17536392601031753,0.0726966567541015,0.0
gilmhercroes,Gil Croes,35668973,871486249,808,US,1078572.0903465347,3.023838366040241,Celebrity,-0.11092553744118172,0.013578642248892214,0.0
marisol.viola,marisol viola,1913452,71200314,160,IT,445001.9625,23.256499901748253,Mega-influencer,-0.22519509242980748,0.0981470390706423,0.0
spider_slack,spider_slack,37067551,720178944,1081,BR,666215.4893617021,1.7973010662660236,Celebrity,-0.2596934445439894,0.029104572099236493,4.0
attahalilintar,Atta Halilintar,24226503,761976776,2292,ID,332450.6003490401,1.372259959883769,Celebrity,0.02438238816390463,1.0789857721332967,48.0
alongcameabby,Along Came Abby,3683912,167076124,820,US,203751.3707317073,5.530842504699009,Mega-influencer,-0.2612440253730274,0.3909529287380404,2.0
livvy,Olivia Dunne,8013614,477584805,1397,US,341864.57050823193,4.26604738521511,Mega-influencer,-0.11813646127702183,0.5565932944621218,21.0
ingratax,ingrid,15352872,695842766,767,MX,907226.5528031291,5.909165091737423,Celebrity,-0.4126524340201625,0.16458790059477316,9.0
meredithduxbury,Meredith Duxbury,18267290,761186844,2214,US,343806.162601626,1.8820863007136033,Celebrity,-0.09748025021773891,0.19745336008461017,27.0
r___.89,𝑀𝑖𝑠𝑡𝑒𝑟 𝑅𝑒𝑒𝑚𝑎 😾✨.,5749172,99421869,270,AE,368229.14444444445,6.404907427442499,Mega-influencer,-0.0052181427168990595,0.21497986524473806,0.0
seungbin030708,승빈🍥,5961940,152485862,233,KR,654445.7596566523,10.977060481263688,Mega-influencer,-0.26697685652656683,0.04483497624192858,1.0
herranwalt,Herr Anwalt,7152262,403137414,1333,DE,302428.66766691674,4.2284338530511985,Mega-influencer,0.04141347171006879,0.2632816908430136,-92.0
jaccleexs,จัสมินชอบกินแซลม่อน,5595614,187709449,573,TH,327590.6614310646,5.854418504047359,Mega-influencer,-0.23586330293690738,0.3221223029640879,-5.0
justthenobodys,Just The Nobodys,9203029,374927366,1080,US,347154.9685185185,3.772181621056703,Mega-influencer,-0.17293219438947763,0.2118487664621419,25.0
hallebailey,halle,4939850,78843586,115,US,685596.4,13.878891059445126,Mega-influencer,-0.23842829235705537,0.9421210242771048,3.0
jamal.jamael,Karim Jamal,3038108,183223460,781,DE,234601.10115236876,7.721947381474547,Mega-influencer,0.263255947451506,0.8604252970662163,9.0
williwhey,williwhey,7064546,114703202,406,DE,282520.20197044336,3.999127501900948,Mega-influencer,-0.12749580794009976,0.2898942611907207,11.0
briggi_bozzo,Briggi Bozzo,29933009,537567083,1609,MX,334100.11373523925,1.1161594670794348,Celebrity,-0.1533056700046427,0.8521924323256973,36.0
pablitocastilloo,pablitocastilloo,9020584,288535980,907,AR,318121.256890849,3.5266148720620416,Mega-influencer,0.21112823737354477,0.37007620332133273,7.0
emilyfauver,The Fauver Fam,4843667,387503927,1202,US,322382.6347753744,6.655755541728496,Mega-influencer,-0.15925950318219648,0.7533939133473607,27.0
polinka_girla,Полинка и оператор,9788700,193201055,963,RU,200624.14849428867,2.0495484435552083,Mega-influencer,1.1158785129792517,1.1916104702430326,1.0
discord,Discord,4961123,47590793,328,US,145093.88109756098,2.92461769437204,Mega-influencer,0.07603117278084015,0.31716008598553924,8.0
camilo,Camilo,31857471,455397507,878,US,518675.97608200455,1.6281140963198382,Celebrity,-0.2250335564929181,0.3597823823835733,12.0
dadansapta_irwn,DADANN ,1397287,164786887,328,ID,502399.0457317073,35.95532240203389,Mega-influencer,-0.280114249971552,0.043009490190806264,30.0
mikasalamanca,Mahika,10320178,291844848,559,US,522083.8067978533,5.0588643606520485,Celebrity,9.195645656499336,5.905257234487826,12.0
benoit_chevalier,Benoît Chevalier,12007046,644888281,2527,FR,255199.16145627227,2.1254117078944503,Celebrity,0.9217837593026628,1.0977842532697535,33.0
soyalexquiroz0,soyalexquiroz,5796267,227589193,738,MX,308386.4403794038,5.320431932818206,Mega-influencer,-0.40683081024390355,0.12404894814139966,5.0
panarinkaa,Кукояки,11114293,535792520,1529,RU,350420.2223675605,3.1528791113169365,Celebrity,0.5503364001650847,1.1492610983072329,20.0
esperansagrasia,Esperansagrasia,2801306,131300695,462,ES,284200.6385281385,10.14529075110461,Mega-influencer,0.7604667251631917,1.3272945737263615,-7.0
shawnmendes,Shawn Mendes,8950772,97182795,163,US,596213.4662576687,6.661028414729687,Mega-influencer,-0.08953417649337957,0.11303441108068563,-1.0
gavrilinaa,Юлия Гаврилина 🤍,20209949,1398421111,4928,RU,283770.5176542208,1.4041129824435519,Celebrity,0.14251396675963904,0.18151864127571798,44.0
alitaalvarez5,Alita Alvarez,10581,362715,242,MX,1498.8223140495868,14.165223646626847,Micro-influencer,-0.11341083073433512,-0.0027569855120411343,0.0
_canalf,🦁 Can Yıldırım 🦁,1648110,59551831,1047,TR,56878.53963705826,3.4511373413824473,Mega-influencer,-0.21169703478529953,0.013102871681644852,0.0
andy.and.michelle,Andy & Michelle,8535879,399145977,1082,US,368896.46672828094,4.321716213740623,Mega-influencer,1.9019130894428096,2.4621550926968254,16.0
mydaddysteve,Steve,1080090,63292201,144,US,439529.1736111111,40.6937545585193,Mega-influencer,0.4214463609514022,1.6414313036767358,4.0
savv.labrant,Savannah LaBrant,30425855,1570254946,2018,US,778124.3538156591,2.5574444952020547,Celebrity,-0.012535391363693806,0.10969206015798151,1.0
pekruuu,pekruuu,2219954,76242536,21,ID,3630596.9523809524,163.543792005643,Mega-influencer,-0.3995127826972991,0.042300534179503156,1.0
lagaitagaitan,Carolina Gaitán (La Gaita),5466595,25035490,156,CO,160483.91025641025,2.9357197717484147,Mega-influencer,-0.024274708479409945,0.3194624910477087,0.0
ayaatanjali_,Aya😍,6964007,522834502,2464,US,212189.3271103896,3.0469430474494006,Mega-influencer,-0.140249715429637,0.1147762815392776,4.0
jeromepolin98,Jerome Polin,6695707,345885630,1337,JP,258702.7898279731,3.8637113276906097,Mega-influencer,0.3504932339482597,0.8955625013967767,35.0
hmzahbate,حمزة حباتي,5770761,150619829,466,IQ,323218.517167382,5.6009686966308605,Mega-influencer,0.355932259194238,0.3449758265228146,0.0
vzelivx,Vzelivx,10714,171449,15,PH,11429.933333333332,106.68222263704808,Micro-influencer,-0.6720179204778794,0.003499582966363175,1.0
padre_patrick,Padre Patrick Fernandes,2910176,35121497,390,BR,90055.12051282052,3.0944905226632518,Mega-influencer,-0.07848322575679272,0.19244054431962282,0.0
tiahranelson,Tiahra Nelson,4692017,251313753,1131,US,222204.90981432362,4.735807858631451,Mega-influencer,0.8191146792520146,0.5999795005249872,6.0
keshi,keshibeats,1418496,23572547,156,US,151106.0705128205,10.652555277760424,Mega-influencer,1.100249842086266,2.3140435354737017,6.0
nickandcarrie,Nick&Carrie,9810156,458322792,1423,AU,322082.074490513,3.2831493657237765,Mega-influencer,0.4179444241253656,1.0213572359281666,32.0
vivi,Vivi,14878231,536976065,2907,BR,184718.28861369108,1.2415339472393665,Celebrity,-0.09925239095965105,0.30262540659051534,28.0
fiersabesari,Fiersa Besari,2198689,52034809,421,ID,123598.12114014252,5.621446286407151,Mega-influencer,0.2246793430084928,1.2276858746613253,18.0
saesiii,saesi 💥,5401401,139534668,649,ES,214999.48844375962,3.9804393053535483,Mega-influencer,-0.15207165696455419,0.49042794153493097,8.0
